loading word embeddings...
Loaded word embeddings from cache.
 [==============--------------------------] ...Epoch 4, Loss: 0.5719
 
 [===============-------------------------] ...Epoch 4, Loss: 0.5354
 
 [===============-------------------------] ...Epoch 4, Loss: 0.5892
 
 [================------------------------] ...Epoch 4, Loss: 0.6493
 
 [================------------------------] ...Epoch 4, Loss: 0.6018
 
 [=================-----------------------] ...Epoch 4, Loss: 0.5704
 
 [=================-----------------------] ...Epoch 4, Loss: 0.6000
 
 [==================----------------------] ...Epoch 4, Loss: 0.5995
 
 [==================----------------------] ...Epoch 4, Loss: 0.5959
 
 [===================---------------------] ...Epoch 4, Loss: 0.6206
 
 [===================---------------------] ...Epoch 4, Loss: 0.5373
 
 [====================--------------------] ...Epoch 4, Loss: 0.5257
 
 [====================--------------------] ...Epoch 4, Loss: 0.5463
 
 [=====================-------------------] ...Epoch 4, Loss: 0.5157
 
 [======================------------------] ...Epoch 4, Loss: 0.6141
 
 [======================------------------] ...Epoch 4, Loss: 0.5604
 
 [=======================-----------------] ...Epoch 4, Loss: 0.5781
 
 [=======================-----------------] ...Epoch 4, Loss: 0.5450
 
 [========================----------------] ...Epoch 4, Loss: 0.6006
 
 [========================----------------] ...Epoch 4, Loss: 0.6175
 
 [=========================---------------] ...Epoch 4, Loss: 0.5348
 
 [=========================---------------] ...Epoch 4, Loss: 0.5854
 
 [==========================--------------] ...Epoch 4, Loss: 0.5826
 
 [==========================--------------] ...Epoch 4, Loss: 0.6119
 
 [===========================-------------] ...Epoch 4, Loss: 0.5954
 
 [===========================-------------] ...Epoch 4, Loss: 0.5478
 
 [============================------------] ...Epoch 4, Loss: 0.5673
 
 [============================------------] ...Epoch 4, Loss: 0.5950
 
 [=============================-----------] ...Epoch 4, Loss: 0.5392
 
 [=============================-----------] ...Epoch 4, Loss: 0.6667
 
 [==============================----------] ...Epoch 4, Loss: 0.6083
 
 [==============================----------] ...Epoch 4, Loss: 0.5674
 
 [===============================---------] ...Epoch 4, Loss: 0.5629
 
 [===============================---------] ...Epoch 4, Loss: 0.5578
 
 [================================--------] ...Epoch 4, Loss: 0.5792
 
 [================================--------] ...Epoch 4, Loss: 0.7322 best model!

 
 [=---------------------------------------] ...Epoch 5, Loss: 0.6220
 
 [=---------------------------------------] ...Epoch 5, Loss: 0.5566
 
 [==--------------------------------------] ...Epoch 5, Loss: 0.6411
 
 [==--------------------------------------] ...Epoch 5, Loss: 0.5480
 
 [===-------------------------------------] ...Epoch 5, Loss: 0.6504
 
 [===-------------------------------------] ...Epoch 5, Loss: 0.5279
 
 [====------------------------------------] ...Epoch 5, Loss: 0.5871
 
 [====------------------------------------] ...Epoch 5, Loss: 0.6278
 
 [=====-----------------------------------] ...Epoch 5, Loss: 0.5779
 
 [=====-----------------------------------] ...Epoch 5, Loss: 0.6633
 
 [======----------------------------------] ...Epoch 5, Loss: 0.5686
 
 [======----------------------------------] ...Epoch 5, Loss: 0.5930
 
 [=======---------------------------------] ...Epoch 5, Loss: 0.5449
 
 [=======---------------------------------] ...Epoch 5, Loss: 0.5768
 
 [========--------------------------------] ...Epoch 5, Loss: 0.5937
 
 [========--------------------------------] ...Epoch 5, Loss: 0.6093
 
 [=========-------------------------------] ...Epoch 5, Loss: 0.5689
 
 [=========-------------------------------] ...Epoch 5, Loss: 0.5820
 
 [==========------------------------------] ...Epoch 5, Loss: 0.6797
 
 [==========------------------------------] ...Epoch 5, Loss: 0.5639
 
 [===========-----------------------------] ...Epoch 5, Loss: 0.5729
 
 [===========-----------------------------] ...Epoch 5, Loss: 0.5767
 
 [============----------------------------] ...Epoch 5, Loss: 0.5878
 
 [============----------------------------] ...Epoch 5, Loss: 0.5911
 
 [=============---------------------------] ...Epoch 5, Loss: 0.5559
 
 [=============---------------------------] ...Epoch 5, Loss: 0.5337
 
 [==============--------------------------] ...Epoch 5, Loss: 0.5690
 
 [==============--------------------------] ...Epoch 5, Loss: 0.5660
 
 [===============-------------------------] ...Epoch 5, Loss: 0.6205
 
 [===============-------------------------] ...Epoch 5, Loss: 0.6458
 
 [================------------------------] ...Epoch 5, Loss: 0.5474
 
 [================------------------------] ...Epoch 5, Loss: 0.5555
 
 [=================-----------------------] ...Epoch 5, Loss: 0.6176
 
 [=================-----------------------] ...Epoch 5, Loss: 0.5405
 
 [==================----------------------] ...Epoch 5, Loss: 0.6036
 
 [==================----------------------] ...Epoch 5, Loss: 0.5624
 
 [===================---------------------] ...Epoch 5, Loss: 0.5517
 
 [===================---------------------] ...Epoch 5, Loss: 0.5792
 
 [====================--------------------] ...Epoch 5, Loss: 0.5589
 
 [====================--------------------] ...Epoch 5, Loss: 0.5528
 
 [=====================-------------------] ...Epoch 5, Loss: 0.5542
 
 [======================------------------] ...Epoch 5, Loss: 0.5772
 
 [======================------------------] ...Epoch 5, Loss: 0.6040
 
 [=======================-----------------] ...Epoch 5, Loss: 0.5446
 
 [=======================-----------------] ...Epoch 5, Loss: 0.4982
 
 [========================----------------] ...Epoch 5, Loss: 0.6046
 
 [========================----------------] ...Epoch 5, Loss: 0.5268
 
 [=========================---------------] ...Epoch 5, Loss: 0.6101
 
 [=========================---------------] ...Epoch 5, Loss: 0.5533
 
 [==========================--------------] ...Epoch 5, Loss: 0.5656
 
 [==========================--------------] ...Epoch 5, Loss: 0.6153
 
 [===========================-------------] ...Epoch 5, Loss: 0.5796
 
 [===========================-------------] ...Epoch 5, Loss: 0.5930
 
 [============================------------] ...Epoch 5, Loss: 0.5514
 
 [============================------------] ...Epoch 5, Loss: 0.4914
 
 [=============================-----------] ...Epoch 5, Loss: 0.5123
 
 [=============================-----------] ...Epoch 5, Loss: 0.5253
 
 [==============================----------] ...Epoch 5, Loss: 0.6722
 
 [==============================----------] ...Epoch 5, Loss: 0.5702
 
 [===============================---------] ...Epoch 5, Loss: 0.5392
 
 [===============================---------] ...Epoch 5, Loss: 0.5515
 
 [================================--------] ...Epoch 5, Loss: 0.6041
 
 [================================--------] ...Epoch 5, Loss: 0.6784 best model!

 
 [=---------------------------------------] ...Epoch 6, Loss: 0.5795
 
 [=---------------------------------------] ...Epoch 6, Loss: 0.6630
 
 [==--------------------------------------] ...Epoch 6, Loss: 0.5410
 
 [==--------------------------------------] ...Epoch 6, Loss: 0.6651
 
 [===-------------------------------------] ...Epoch 6, Loss: 0.5528
 
 [===-------------------------------------] ...Epoch 6, Loss: 0.5685
 
 [====------------------------------------] ...Epoch 6, Loss: 0.5501
 
 [====------------------------------------] ...Epoch 6, Loss: 0.5090
 
 [=====-----------------------------------] ...Epoch 6, Loss: 0.5464
 
 [=====-----------------------------------] ...Epoch 6, Loss: 0.5846
 
 [======----------------------------------] ...Epoch 6, Loss: 0.5959
 
 [======----------------------------------] ...Epoch 6, Loss: 0.5401
 
 [=======---------------------------------] ...Epoch 6, Loss: 0.5921
 
 [=======---------------------------------] ...Epoch 6, Loss: 0.5863
 
 [========--------------------------------] ...Epoch 6, Loss: 0.5804
 
 [========--------------------------------] ...Epoch 6, Loss: 0.5798
 
 [=========-------------------------------] ...Epoch 6, Loss: 0.5377
 
 [=========-------------------------------] ...Epoch 6, Loss: 0.5128
 
 [==========------------------------------] ...Epoch 6, Loss: 0.5403
 
 [==========------------------------------] ...Epoch 6, Loss: 0.5912
 
 [===========-----------------------------] ...Epoch 6, Loss: 0.5771
 
 [===========-----------------------------] ...Epoch 6, Loss: 0.5304
 
 [============----------------------------] ...Epoch 6, Loss: 0.6276
 
 [============----------------------------] ...Epoch 6, Loss: 0.6104
 
 [=============---------------------------] ...Epoch 6, Loss: 0.6131
 
 [=============---------------------------] ...Epoch 6, Loss: 0.5233
 
 [==============--------------------------] ...Epoch 6, Loss: 0.5357
 
 [==============--------------------------] ...Epoch 6, Loss: 0.6010
 
 [===============-------------------------] ...Epoch 6, Loss: 0.5850
 
 [===============-------------------------] ...Epoch 6, Loss: 0.5647
 
 [================------------------------] ...Epoch 6, Loss: 0.5738
 
 [================------------------------] ...Epoch 6, Loss: 0.5163
 
 [=================-----------------------] ...Epoch 6, Loss: 0.5733
 
 [=================-----------------------] ...Epoch 6, Loss: 0.5068
 
 [==================----------------------] ...Epoch 6, Loss: 0.5381
 
 [==================----------------------] ...Epoch 6, Loss: 0.5771
 
 [===================---------------------] ...Epoch 6, Loss: 0.5607
 
 [===================---------------------] ...Epoch 6, Loss: 0.5356
 
 [====================--------------------] ...Epoch 6, Loss: 0.5764
 
 [====================--------------------] ...Epoch 6, Loss: 0.5783
 
 [=====================-------------------] ...Epoch 6, Loss: 0.5826
 
 [======================------------------] ...Epoch 6, Loss: 0.5185
 
 [======================------------------] ...Epoch 6, Loss: 0.5680
 
 [=======================-----------------] ...Epoch 6, Loss: 0.5470
 
 [=======================-----------------] ...Epoch 6, Loss: 0.5472
 
 [========================----------------] ...Epoch 6, Loss: 0.5526
 
 [========================----------------] ...Epoch 6, Loss: 0.6078
 
 [=========================---------------] ...Epoch 6, Loss: 0.5649
 
 [=========================---------------] ...Epoch 6, Loss: 0.5823
 
 [==========================--------------] ...Epoch 6, Loss: 0.5513
 
 [==========================--------------] ...Epoch 6, Loss: 0.6577
 
 [===========================-------------] ...Epoch 6, Loss: 0.6528
 
 [===========================-------------] ...Epoch 6, Loss: 0.6430
 
 [============================------------] ...Epoch 6, Loss: 0.5799
 
 [============================------------] ...Epoch 6, Loss: 0.5040
 
 [=============================-----------] ...Epoch 6, Loss: 0.5049
 
 [=============================-----------] ...Epoch 6, Loss: 0.5410
 
 [==============================----------] ...Epoch 6, Loss: 0.5559
 
 [==============================----------] ...Epoch 6, Loss: 0.5552
 
 [===============================---------] ...Epoch 6, Loss: 0.6079
 
 [===============================---------] ...Epoch 6, Loss: 0.5842
 
 [================================--------] ...Epoch 6, Loss: 0.5427
 
 [================================--------] ...Epoch 6, Loss: 0.6380 best model!

 
 [=---------------------------------------] ...Epoch 7, Loss: 0.5427
 
 [=---------------------------------------] ...Epoch 7, Loss: 0.5329
 
 [==--------------------------------------] ...Epoch 7, Loss: 0.6042
 
 [==--------------------------------------] ...Epoch 7, Loss: 0.5445
 
 [===-------------------------------------] ...Epoch 7, Loss: 0.5687
 
 [===-------------------------------------] ...Epoch 7, Loss: 0.6048
 
 [====------------------------------------] ...Epoch 7, Loss: 0.4997
 
 [====------------------------------------] ...Epoch 7, Loss: 0.6058
 
 [=====-----------------------------------] ...Epoch 7, Loss: 0.6042
 
 [=====-----------------------------------] ...Epoch 7, Loss: 0.5970
 
 [======----------------------------------] ...Epoch 7, Loss: 0.4987
 
 [======----------------------------------] ...Epoch 7, Loss: 0.4828
